source_node,target_node,source_longitude,source_latitude,source_magnitude,target_longitude,target_latitude,target_magnitude,distance_km,time_gap_days
28,41,-168.15,52.189,4.4,-167.95,52.342,2.7,21.787073,3.4406295e-07
25,39,-168.148,52.127,3.5,-168.0958,52.1608,2.9,5.17818,3.438897e-07
3,32,-168.1284,52.145,3.0,-168.286,52.134,4.0,10.824719,3.4380653e-07
4,32,-168.1641,52.2193,3.1,-168.286,52.134,4.0,12.611699,3.434319e-07
24,38,-168.076,52.3,4.1,-168.105,52.258,3.2,5.0698094,3.4274075e-07
32,53,-168.286,52.134,4.0,-168.293,52.26,5.2,14.018682,3.4226633e-07
33,56,-168.241,52.067,3.5,-168.274,52.065,3.5,2.2667317,3.4130926e-07
13,35,-168.0588,52.1124,2.9,-168.401,52.194,2.9,25.047413,3.4006013e-07
34,60,-168.043,52.383,3.2,-168.167,52.185,3.0,23.577051,3.3989954e-07
10,33,-168.2331,52.1187,2.9,-168.241,52.067,3.5,5.774056,3.3929788e-07
20,36,-168.015,52.341,4.7,-168.1,52.282,3.2,8.742421,3.3859305e-07
28,40,-168.15,52.189,4.4,-167.918,52.303,2.6,20.252548,3.3794572e-07
33,55,-168.241,52.067,3.5,-168.203,52.302,3.5,26.258917,3.3789792e-07
5,32,-168.0153,52.2873,2.8,-168.286,52.134,4.0,25.115044,3.377205e-07
11,33,-168.294,52.251,4.7,-168.241,52.067,3.5,20.776842,3.3755717e-07
13,34,-168.0588,52.1124,2.9,-168.043,52.383,3.2,30.108566,3.3742646e-07
32,52,-168.286,52.134,4.0,-167.989,52.255,2.6,24.307028,3.373551e-07
34,59,-168.043,52.383,3.2,-168.084,52.257,2.8,14.2850065,3.3729455e-07
35,60,-168.401,52.194,2.9,-168.167,52.185,3.0,15.982726,3.3726585e-07
33,54,-168.241,52.067,3.5,-168.108,52.275,2.9,24.843443,3.3675093e-07
6,32,-167.97,52.277,3.5,-168.286,52.134,4.0,26.76796,3.3667766e-07
7,32,-168.139,52.392,4.5,-168.286,52.134,4.0,30.382565,3.365559e-07
21,36,-168.008,52.238,4.9,-168.1,52.282,3.2,7.946323,3.3649084e-07
34,58,-168.043,52.383,3.2,-168.17,52.233,2.7,18.781572,3.3646285e-07
24,37,-168.076,52.3,4.1,-168.1213,52.2667,2.8,4.8172917,3.3490946e-07
35,59,-168.401,52.194,2.9,-168.084,52.257,2.8,22.699785,3.3466088e-07
35,58,-168.401,52.194,2.9,-168.17,52.233,2.7,16.324888,3.3382918e-07
22,36,-168.0072,52.3356,3.1,-168.1,52.282,3.2,8.679052,3.3279062e-07
8,32,-167.9895,52.28,3.0,-168.286,52.134,4.0,25.91823,3.3274745e-07
32,51,-168.286,52.134,4.0,-168.336,52.24,5.4,12.269636,3.3259687e-07
34,57,-168.043,52.383,3.2,-168.103,52.1712,2.8,23.902227,3.322304e-07
9,32,-168.019,52.351,3.5,-168.286,52.134,4.0,30.210997,3.3145915e-07
32,50,-168.286,52.134,4.0,-168.1298,52.2732,2.5,18.785204,3.3133526e-07
32,49,-168.286,52.134,4.0,-168.268,52.256,2.5,13.621147,3.2997315e-07
35,57,-168.401,52.194,2.9,-168.103,52.1712,2.8,20.474844,3.2959673e-07
33,53,-168.241,52.067,3.5,-168.293,52.26,5.2,21.751738,3.2950035e-07
25,38,-168.148,52.127,3.5,-168.105,52.258,3.2,14.858497,3.2936816e-07
12,33,-168.327,52.299,4.8,-168.241,52.067,3.5,26.45515,3.2819028e-07
32,48,-168.286,52.134,4.0,-168.298,52.192,2.6,6.501038,3.270515e-07
10,32,-168.2331,52.1187,2.9,-168.286,52.134,4.0,3.9919012,3.265319e-07
32,47,-168.286,52.134,4.0,-168.154,52.086,2.8,10.475914,3.2620707e-07
34,56,-168.043,52.383,3.2,-168.274,52.065,3.5,38.702763,3.2532267e-07
11,32,-168.294,52.251,4.7,-168.286,52.134,4.0,13.02123,3.2479122e-07
33,52,-168.241,52.067,3.5,-167.989,52.255,2.6,27.064333,3.245891e-07
32,46,-168.286,52.134,4.0,-168.338,52.318,4.3,20.764168,3.2429872e-07
35,56,-168.401,52.194,2.9,-168.274,52.065,3.5,16.760271,3.22689e-07
34,55,-168.043,52.383,3.2,-168.203,52.302,3.5,14.116118,3.2191133e-07
14,35,-168.11,52.131,3.3,-168.401,52.194,2.9,21.048903,3.219015e-07
25,37,-168.148,52.127,3.5,-168.1213,52.2667,2.8,15.6401615,3.215369e-07
13,33,-168.0588,52.1124,2.9,-168.241,52.067,3.5,13.432808,3.2143987e-07
34,54,-168.043,52.383,3.2,-168.108,52.275,2.9,12.7956,3.2076434e-07
33,51,-168.241,52.067,3.5,-168.336,52.24,5.4,20.299202,3.198309e-07
15,35,-168.066,52.1314,2.8,-168.401,52.194,2.9,23.886814,3.192815e-07
35,55,-168.401,52.194,2.9,-168.203,52.302,3.5,18.05312,3.1927766e-07
14,34,-168.11,52.131,3.3,-168.043,52.383,3.2,28.389782,3.1926783e-07
33,50,-168.241,52.067,3.5,-168.1298,52.2732,2.5,24.149992,3.1856928e-07
35,54,-168.401,52.194,2.9,-168.108,52.275,2.9,21.8917,3.1813067e-07
33,49,-168.241,52.067,3.5,-168.268,52.256,2.5,21.096384,3.1720717e-07
32,45,-168.286,52.134,4.0,-168.381,52.385,4.5,28.649082,3.1705267e-07
15,34,-168.066,52.1314,2.8,-168.043,52.383,3.2,28.020409,3.166478e-07
12,32,-168.327,52.299,4.8,-168.286,52.134,4.0,18.558565,3.154243e-07
33,48,-168.241,52.067,3.5,-168.298,52.192,2.6,14.433673,3.1428553e-07
32,44,-168.286,52.134,4.0,-168.424,52.288,5.2,19.535656,3.136345e-07
34,53,-168.043,52.383,3.2,-168.293,52.26,5.2,21.812086,3.1351377e-07
33,47,-168.241,52.067,3.5,-168.154,52.086,2.8,6.3099017,3.134411e-07
26,39,-167.949,52.34,3.3,-168.0958,52.1608,2.9,22.291656,3.1280288e-07
32,43,-168.286,52.134,4.0,-168.383,52.267,5.6,16.199177,3.1268252e-07
23,36,-168.2137,52.2578,2.9,-168.1,52.282,3.2,8.191316,3.1229598e-07
33,46,-168.241,52.067,3.5,-168.338,52.318,4.3,28.682407,3.1153274e-07
35,53,-168.401,52.194,2.9,-168.293,52.26,5.2,10.390816,3.108801e-07
13,32,-168.0588,52.1124,2.9,-168.286,52.134,4.0,15.695761,3.0867392e-07
34,52,-168.043,52.383,3.2,-167.989,52.255,2.6,14.698584,3.0860255e-07
36,63,-168.1,52.282,3.2,-168.0427,52.2838,2.7,3.9029655,3.080691e-07
32,42,-168.286,52.134,4.0,-167.985,52.107,3.0,20.768604,3.0697268e-07
16,35,-168.0864,52.2636,2.7,-168.401,52.194,2.9,22.781576,3.0597786e-07
35,52,-168.401,52.194,2.9,-167.989,52.255,2.6,28.871243,3.0596885e-07
33,45,-168.241,52.067,3.5,-168.381,52.385,4.5,36.623177,3.042867e-07
17,35,-168.0734,52.3923,2.5,-168.401,52.194,2.9,31.346245,3.0388517e-07
34,51,-168.043,52.383,3.2,-168.336,52.24,5.4,25.48687,3.0384433e-07
27,39,-167.9245,52.3018,3.0,-168.0958,52.1608,2.9,19.54266,3.0354744e-07
16,34,-168.0864,52.2636,2.7,-168.043,52.383,3.2,13.600373,3.0334417e-07
14,33,-168.11,52.131,3.3,-168.241,52.067,3.5,11.433047,3.0328124e-07
34,50,-168.043,52.383,3.2,-168.1298,52.2732,2.5,13.5594015,3.0258272e-07
18,35,-167.9847,52.3177,2.7,-168.401,52.194,2.9,31.498,3.0142883e-07
17,34,-168.0734,52.3923,2.5,-168.043,52.383,3.2,2.3077333,3.0125148e-07
34,49,-168.043,52.383,3.2,-168.268,52.256,2.5,20.815815,3.012206e-07
35,51,-168.401,52.194,2.9,-168.336,52.24,5.4,6.7654853,3.0121066e-07
33,44,-168.241,52.067,3.5,-168.424,52.288,5.2,27.560633,3.0086852e-07
15,33,-168.066,52.1314,2.8,-168.241,52.067,3.5,13.934456,3.0066124e-07
35,50,-168.401,52.194,2.9,-168.1298,52.2732,2.5,20.461084,2.9994902e-07
33,43,-168.241,52.067,3.5,-168.383,52.267,5.6,24.256279,2.9991656e-07
18,34,-167.9847,52.3177,2.7,-168.043,52.383,3.2,8.270591,2.9879513e-07
35,49,-168.401,52.194,2.9,-168.268,52.256,2.5,11.384037,2.985869e-07
34,48,-168.043,52.383,3.2,-168.298,52.192,2.6,27.420692,2.9829897e-07
26,38,-167.949,52.34,3.3,-168.105,52.258,3.2,13.988135,2.9828138e-07
36,62,-168.1,52.282,3.2,-168.185,52.166,2.9,14.138456,2.9795683e-07
34,47,-168.043,52.383,3.2,-168.154,52.086,2.8,33.878925,2.974545e-07
35,48,-168.401,52.194,2.9,-168.298,52.192,2.6,7.024298,2.9566527e-07
29,41,-168.015,52.3227,2.9,-167.95,52.342,2.7,4.910468,2.9562358e-07
34,46,-168.043,52.383,3.2,-168.338,52.318,4.3,21.30045,2.955462e-07
35,47,-168.401,52.194,2.9,-168.154,52.086,2.8,20.696651,2.9482084e-07
33,42,-168.241,52.067,3.5,-167.985,52.107,3.0,18.047916,2.942067e-07
35,46,-168.401,52.194,2.9,-168.338,52.318,4.3,14.4396,2.929125e-07
24,36,-168.076,52.3,4.1,-168.1,52.282,3.2,2.5827198,2.9194908e-07
19,35,-168.0041,52.2865,3.1,-168.401,52.194,2.9,28.916166,2.9173538e-07
30,41,-168.172,52.146,3.5,-167.95,52.342,2.7,26.5225,2.9055914e-07
14,32,-168.11,52.131,3.3,-168.286,52.134,4.0,12.017616,2.905153e-07
26,37,-167.949,52.34,3.3,-168.1213,52.2667,2.8,14.271648,2.904501e-07
29,40,-168.015,52.3227,2.9,-167.918,52.303,2.6,6.9482923,2.8950635e-07
19,34,-168.0041,52.2865,3.1,-168.043,52.383,3.2,11.051036,2.891017e-07
27,38,-167.9245,52.3018,3.0,-168.105,52.258,3.2,13.209927,2.890259e-07
34,45,-168.043,52.383,3.2,-168.381,52.385,4.5,22.940998,2.8830013e-07
15,32,-168.066,52.1314,2.8,-168.286,52.134,4.0,15.018946,2.8789526e-07
16,33,-168.0864,52.2636,2.7,-168.241,52.067,3.5,24.271109,2.873576e-07
0,31,-168.07,52.362,4.7,-167.8896,52.3179,2.8,13.200497,2.8615582e-07
36,61,-168.1,52.282,3.2,-168.475,52.392,4.8,28.262066,2.8604398e-07
35,45,-168.401,52.194,2.9,-168.381,52.385,4.5,21.28175,2.8566643e-07
17,33,-168.0734,52.3923,2.5,-168.241,52.067,3.5,37.930004,2.8526492e-07
34,44,-168.043,52.383,3.2,-168.424,52.288,5.2,27.959047,2.8488193e-07
1,31,-168.0493,52.2483,3.1,-167.8896,52.3179,2.8,13.338328,2.8470998e-07
30,40,-168.172,52.146,3.5,-167.918,52.303,2.6,24.578337,2.844419e-07
34,43,-168.043,52.383,3.2,-168.383,52.267,5.6,26.462854,2.8392998e-07
2,31,-168.196,52.208,3.4,-167.8896,52.3179,2.8,24.169203,2.8346116e-07
28,39,-168.15,52.189,4.4,-168.0958,52.1608,2.9,4.846907,2.8305092e-07
18,33,-167.9847,52.3177,2.7,-168.241,52.067,3.5,32.898552,2.8280857e-07
35,44,-168.401,52.194,2.9,-168.424,52.288,5.2,10.568992,2.8224827e-07
31,41,-167.8896,52.3179,2.8,-167.95,52.342,2.7,4.901729,2.813459e-07
35,43,-168.401,52.194,2.9,-168.383,52.267,5.6,8.209277,2.812963e-07
27,37,-167.9245,52.3018,3.0,-168.1213,52.2667,2.8,13.944246,2.8119462e-07
3,31,-168.1284,52.145,3.0,-167.8896,52.3179,2.8,25.181631,2.796091e-07
4,31,-168.1641,52.2193,3.1,-167.8896,52.3179,2.8,21.658829,2.792345e-07
20,35,-168.015,52.341,4.7,-168.401,52.194,2.9,30.937342,2.79156e-07
25,36,-168.148,52.127,3.5,-168.1,52.282,3.2,17.542856,2.785765e-07
34,42,-168.043,52.383,3.2,-167.985,52.107,3.0,30.942799,2.7822014e-07
36,60,-168.1,52.282,3.2,-168.167,52.185,3.0,11.711297,2.7782883e-07
21,35,-168.008,52.238,4.9,-168.401,52.194,2.9,27.217468,2.7705383e-07
0,30,-168.07,52.362,4.7,-168.172,52.146,3.5,25.001505,2.769426e-07
20,34,-168.015,52.341,4.7,-168.043,52.383,3.2,5.042378,2.7652234e-07
35,42,-168.401,52.194,2.9,-167.985,52.107,3.0,29.98615,2.7558644e-07
1,30,-168.0493,52.2483,3.1,-168.172,52.146,3.5,14.118516,2.7549675e-07
31,40,-167.8896,52.3179,2.8,-167.918,52.303,2.6,2.5441368,2.7522864e-07
36,59,-168.1,52.282,3.2,-168.084,52.257,2.8,2.9854689,2.7522384e-07
16,32,-168.0864,52.2636,2.7,-168.286,52.134,4.0,19.81738,2.7459163e-07
21,34,-168.008,52.238,4.9,-168.043,52.383,3.2,16.297888,2.7442013e-07
36,58,-168.1,52.282,3.2,-168.17,52.233,2.7,7.237882,2.7439214e-07
2,30,-168.196,52.208,3.4,-168.172,52.146,3.5,7.085657,2.7424792e-07
5,31,-168.0153,52.2873,2.8,-167.8896,52.3179,2.8,9.199322,2.735231e-07
22,35,-168.0072,52.3356,3.1,-168.401,52.194,2.9,31.082197,2.7335358e-07
19,33,-168.0041,52.2865,3.1,-168.241,52.067,3.5,29.268673,2.7311512e-07
17,32,-168.0734,52.3923,2.5,-168.286,52.134,4.0,32.160065,2.7249894e-07
6,31,-167.97,52.277,3.5,-167.8896,52.3179,2.8,7.1116605,2.7248026e-07
7,31,-168.139,52.392,4.5,-167.8896,52.3179,2.8,18.83559,2.723585e-07
0,29,-168.07,52.362,4.7,-168.015,52.3227,2.9,5.7495103,2.7187815e-07
22,34,-168.0072,52.3356,3.1,-168.043,52.383,3.2,5.8042955,2.707199e-07
1,29,-168.0493,52.2483,3.1,-168.015,52.3227,2.9,8.595601,2.704323e-07
3,30,-168.1284,52.145,3.0,-168.172,52.146,3.5,2.9771535,2.7039587e-07
36,57,-168.1,52.282,3.2,-168.103,52.1712,2.8,12.322092,2.701597e-07
18,32,-167.9847,52.3177,2.7,-168.286,52.134,4.0,28.95521,2.700426e-07
4,30,-168.1641,52.2193,3.1,-168.172,52.146,3.5,8.1683655,2.7002127e-07
2,29,-168.196,52.208,3.4,-168.015,52.3227,2.9,17.730871,2.6918346e-07
8,31,-167.9895,52.28,3.0,-167.8896,52.3179,2.8,7.9942603,2.6855002e-07
28,38,-168.15,52.189,4.4,-168.105,52.258,3.2,8.262087,2.685294e-07
9,31,-168.019,52.351,3.5,-167.8896,52.3179,2.8,9.531472,2.6726173e-07
3,29,-168.1284,52.145,3.0,-168.015,52.3227,2.9,21.214834,2.6533144e-07
37,63,-168.1213,52.2667,2.8,-168.0427,52.2838,2.7,5.6756654,2.6510872e-07
4,29,-168.1641,52.2193,3.1,-168.015,52.3227,2.9,15.33361,2.649568e-07
5,30,-168.0153,52.2873,2.8,-168.172,52.146,3.5,18.995438,2.6430988e-07
6,30,-167.97,52.277,3.5,-168.172,52.146,3.5,20.040167,2.6326703e-07
36,56,-168.1,52.282,3.2,-168.274,52.065,3.5,26.888905,2.6325196e-07
7,30,-168.139,52.392,4.5,-168.172,52.146,3.5,27.445965,2.6314527e-07
10,31,-168.2331,52.1187,2.9,-167.8896,52.3179,2.8,32.221245,2.6233448e-07
28,37,-168.15,52.189,4.4,-168.1213,52.2667,2.8,8.858213,2.6069813e-07
11,31,-168.294,52.251,4.7,-167.8896,52.3179,2.8,28.49638,2.605938e-07
20,33,-168.015,52.341,4.7,-168.241,52.067,3.5,34.138702,2.6053576e-07
19,32,-168.0041,52.2865,3.1,-168.286,52.134,4.0,25.621866,2.6034917e-07
36,55,-168.1,52.282,3.2,-168.203,52.302,3.5,7.3496656,2.5984062e-07
8,30,-167.9895,52.28,3.0,-168.172,52.146,3.5,19.406717,2.593368e-07
5,29,-168.0153,52.2873,2.8,-168.015,52.3227,2.9,3.9363532,2.5924544e-07
36,54,-168.1,52.282,3.2,-168.108,52.275,2.9,0.94977015,2.5869363e-07
21,33,-168.008,52.238,4.9,-168.241,52.067,3.5,24.783857,2.5843357e-07
6,29,-167.97,52.277,3.5,-168.015,52.3227,2.9,5.9317827,2.5820256e-07
7,29,-168.139,52.392,4.5,-168.015,52.3227,2.9,11.414518,2.580808e-07
9,30,-168.019,52.351,3.5,-168.172,52.146,3.5,25.061932,2.580485e-07
38,63,-168.105,52.258,3.2,-168.0427,52.2838,2.7,5.11861,2.5727743e-07
37,62,-168.1213,52.2667,2.8,-168.185,52.166,2.9,12.008876,2.5499642e-07
22,33,-168.0072,52.3356,3.1,-168.241,52.067,3.5,33.851276,2.5473332e-07
8,29,-167.9895,52.28,3.0,-168.015,52.3227,2.9,5.054719,2.5427235e-07
10,30,-168.2331,52.1187,2.9,-168.172,52.146,3.5,5.158246,2.5312124e-07
9,29,-168.019,52.351,3.5,-168.015,52.3227,2.9,3.15853,2.5298405e-07
23,35,-168.2137,52.2578,2.9,-168.401,52.194,2.9,14.597285,2.5285894e-07
36,53,-168.1,52.282,3.2,-168.293,52.26,5.2,13.358242,2.5144305e-07
11,30,-168.294,52.251,4.7,-168.172,52.146,3.5,14.333632,2.5138056e-07
12,31,-168.327,52.299,4.8,-167.8896,52.3179,2.8,29.81108,2.512269e-07
23,34,-168.2137,52.2578,2.9,-168.043,52.383,3.2,18.122301,2.5022527e-07
10,29,-168.2331,52.1187,2.9,-168.015,52.3227,2.9,27.11612,2.480568e-07
20,32,-168.015,52.341,4.7,-168.286,52.134,4.0,29.501404,2.477698e-07
26,36,-167.949,52.34,3.3,-168.1,52.282,3.2,12.123073,2.474897e-07
38,62,-168.105,52.258,3.2,-168.185,52.166,2.9,11.591446,2.4716516e-07
36,52,-168.1,52.282,3.2,-167.989,52.255,2.6,8.128023,2.4653184e-07
11,29,-168.294,52.251,4.7,-168.015,52.3227,2.9,20.583967,2.4631612e-07
21,32,-168.008,52.238,4.9,-168.286,52.134,4.0,22.201797,2.456676e-07
13,31,-168.0588,52.1124,2.9,-167.8896,52.3179,2.8,25.593521,2.444765e-07
37,61,-168.1213,52.2667,2.8,-168.475,52.392,4.8,27.78145,2.4308358e-07
39,63,-168.0958,52.1608,2.9,-168.0427,52.2838,2.7,14.147183,2.427559e-07
12,30,-168.327,52.299,4.8,-168.172,52.146,3.5,20.022789,2.4201367e-07
22,32,-168.0072,52.3356,3.1,-168.286,52.134,4.0,29.37653,2.4196737e-07
36,51,-168.1,52.282,3.2,-168.336,52.24,5.4,16.727,2.4177362e-07
36,50,-168.1,52.282,3.2,-168.1298,52.2732,2.5,2.2511747,2.4051198e-07
36,49,-168.1,52.282,3.2,-168.268,52.256,2.5,11.791681,2.391499e-07
27,36,-167.9245,52.3018,3.0,-168.1,52.282,3.2,12.137308,2.3823424e-07
12,29,-168.327,52.299,4.8,-168.015,52.3227,2.9,21.373468,2.3694922e-07
36,48,-168.1,52.282,3.2,-168.298,52.192,2.6,16.791037,2.3622825e-07
36,47,-168.1,52.282,3.2,-168.154,52.086,2.8,22.102964,2.353838e-07
13,30,-168.0588,52.1124,2.9,-168.172,52.146,3.5,8.582948,2.3526326e-07
38,61,-168.105,52.258,3.2,-168.475,52.392,4.8,29.228365,2.3525232e-07
37,60,-168.1213,52.2667,2.8,-168.167,52.185,3.0,9.603102,2.3486842e-07
29,39,-168.015,52.3227,2.9,-168.0958,52.1608,2.9,18.824322,2.3461155e-07
23,33,-168.2137,52.2578,2.9,-168.241,52.067,3.5,21.297554,2.342387e-07
36,46,-168.1,52.282,3.2,-168.338,52.318,4.3,16.671404,2.3347546e-07
39,62,-168.0958,52.1608,2.9,-168.185,52.166,2.9,6.1115904,2.3264363e-07
24,35,-168.076,52.3,4.1,-168.401,52.194,2.9,25.069593,2.3251204e-07
37,59,-168.1213,52.2667,2.8,-168.084,52.257,2.8,2.758174,2.3226345e-07
37,58,-168.1213,52.2667,2.8,-168.17,52.233,2.7,5.003313,2.3143174e-07
13,29,-168.0588,52.1124,2.9,-168.015,52.3227,2.9,23.573898,2.3019882e-07
24,34,-168.076,52.3,4.1,-168.043,52.383,3.2,9.49756,2.2987835e-07
30,39,-168.172,52.146,3.5,-168.0958,52.1608,2.9,5.452899,2.2954711e-07
37,57,-168.1213,52.2667,2.8,-168.103,52.1712,2.8,10.692041,2.271993e-07
38,60,-168.105,52.258,3.2,-168.167,52.185,3.0,9.150214,2.2703715e-07
14,31,-168.11,52.131,3.3,-167.8896,52.3179,2.8,25.637438,2.2631787e-07
36,45,-168.1,52.282,3.2,-168.381,52.385,4.5,22.264801,2.262294e-07
38,59,-168.105,52.258,3.2,-168.084,52.257,2.8,1.4336615,2.2443217e-07
15,31,-168.066,52.1314,2.8,-167.8896,52.3179,2.8,23.967205,2.2369785e-07
38,58,-168.105,52.258,3.2,-168.17,52.233,2.7,5.226035,2.2360047e-07
0,28,-168.07,52.362,4.7,-168.15,52.189,4.4,19.991913,2.2343878e-07
36,44,-168.1,52.282,3.2,-168.424,52.288,5.2,22.04912,2.2281122e-07
1,28,-168.0493,52.2483,3.1,-168.15,52.189,4.4,9.515204,2.2199293e-07
36,43,-168.1,52.282,3.2,-168.383,52.267,5.6,19.326807,2.2185925e-07
23,32,-168.2137,52.2578,2.9,-168.286,52.134,4.0,14.621374,2.2147272e-07
2,28,-168.196,52.208,3.4,-168.15,52.189,4.4,3.7805288,2.207441e-07
39,61,-168.0958,52.1608,2.9,-168.475,52.392,4.8,36.42099,2.2073078e-07
31,39,-167.8896,52.3179,2.8,-168.0958,52.1608,2.9,22.41187,2.2033386e-07
37,56,-168.1213,52.2667,2.8,-168.274,52.065,3.5,24.7282,2.2029157e-07
29,38,-168.015,52.3227,2.9,-168.105,52.258,3.2,9.446025,2.2009003e-07
38,57,-168.105,52.258,3.2,-168.103,52.1712,2.8,9.652681,2.1936802e-07
25,35,-168.148,52.127,3.5,-168.401,52.194,2.9,18.79721,2.1913947e-07
28,36,-168.15,52.189,4.4,-168.1,52.282,3.2,10.887247,2.1773774e-07
32,41,-168.286,52.134,4.0,-167.95,52.342,2.7,32.53304,2.171485e-07
14,30,-168.11,52.131,3.3,-168.172,52.146,3.5,4.548152,2.1710463e-07
3,28,-168.1284,52.145,3.0,-168.15,52.189,4.4,5.109556,2.1689206e-07
37,55,-168.1213,52.2667,2.8,-168.203,52.302,3.5,6.8038497,2.1688024e-07
4,28,-168.1641,52.2193,3.1,-168.15,52.189,4.4,3.5035403,2.1651744e-07
25,34,-168.148,52.127,3.5,-168.043,52.383,3.2,29.349417,2.1650578e-07
36,42,-168.1,52.282,3.2,-167.985,52.107,3.0,20.978521,2.1614942e-07
37,54,-168.1213,52.2667,2.8,-168.108,52.275,2.9,1.2925798,2.1573324e-07
30,38,-168.172,52.146,3.5,-168.105,52.258,3.2,13.264469,2.1502558e-07
15,30,-168.066,52.1314,2.8,-168.172,52.146,3.5,7.414014,2.1448461e-07
24,33,-168.076,52.3,4.1,-168.241,52.067,3.5,28.2452,2.1389178e-07
39,60,-168.0958,52.1608,2.9,-168.167,52.185,3.0,5.5512037,2.1251563e-07
38,56,-168.105,52.258,3.2,-168.274,52.065,3.5,24.360727,2.1246031e-07
29,37,-168.015,52.3227,2.9,-168.1213,52.2667,2.8,9.541212,2.1225875e-07
14,29,-168.11,52.131,3.3,-168.015,52.3227,2.9,22.276499,2.1204019e-07
32,40,-168.286,52.134,4.0,-167.918,52.303,2.6,31.330744,2.1103125e-07
5,28,-168.0153,52.2873,2.8,-168.15,52.189,4.4,14.268999,2.1080605e-07
16,31,-168.0864,52.2636,2.7,-167.8896,52.3179,2.8,14.683749,2.1039422e-07
39,59,-168.0958,52.1608,2.9,-168.084,52.257,2.8,10.727127,2.0991065e-07
6,28,-167.97,52.277,3.5,-168.15,52.189,4.4,15.684844,2.097632e-07
7,28,-168.139,52.392,4.5,-168.15,52.189,4.4,22.584965,2.0964144e-07
15,29,-168.066,52.1314,2.8,-168.015,52.3227,2.9,21.553345,2.0942018e-07
39,58,-168.0958,52.1608,2.9,-168.17,52.233,2.7,9.488354,2.0907893e-07
38,55,-168.105,52.258,3.2,-168.203,52.302,3.5,8.269499,2.0904896e-07
37,53,-168.1213,52.2667,2.8,-168.293,52.26,5.2,11.708761,2.0848266e-07
17,31,-168.0734,52.3923,2.5,-167.8896,52.3179,2.8,14.9751835,2.0830153e-07
38,54,-168.105,52.258,3.2,-168.108,52.275,2.9,1.9013057,2.0790196e-07
30,37,-168.172,52.146,3.5,-168.1213,52.2667,2.8,13.858756,2.071943e-07
18,31,-167.9847,52.3177,2.7,-167.8896,52.3179,2.8,6.464115,2.0584518e-07
8,28,-167.9895,52.28,3.0,-168.15,52.189,4.4,14.894696,2.0583298e-07
31,38,-167.8896,52.3179,2.8,-168.105,52.258,3.2,16.093851,2.0581234e-07
39,57,-168.0958,52.1608,2.9,-168.103,52.1712,2.8,1.2563735,2.0484649e-07
9,28,-168.019,52.351,3.5,-168.15,52.189,4.4,20.098398,2.0454468e-07
33,41,-168.241,52.067,3.5,-167.95,52.342,2.7,36.445652,2.0438252e-07
37,52,-168.1213,52.2667,2.8,-167.989,52.255,2.6,9.09768,2.0357143e-07
0,27,-168.07,52.362,4.7,-167.9245,52.3018,3.0,11.939647,2.0294227e-07
1,27,-168.0493,52.2483,3.1,-167.9245,52.3018,3.0,10.367599,2.0149642e-07
16,30,-168.0864,52.2636,2.7,-168.172,52.146,3.5,14.318573,2.0118098e-07
24,32,-168.076,52.3,4.1,-168.286,52.134,4.0,23.353485,2.0112581e-07
38,53,-168.105,52.258,3.2,-168.293,52.26,5.2,12.797518,2.0065139e-07
25,33,-168.148,52.127,3.5,-168.241,52.067,3.5,9.212488,2.0051921e-07
2,27,-168.196,52.208,3.4,-167.9245,52.3018,3.0,21.220572,2.002476e-07
10,28,-168.2331,52.1187,2.9,-168.15,52.189,4.4,9.656435,1.9961743e-07
17,30,-168.0734,52.3923,2.5,-168.172,52.146,3.5,28.197157,1.9908829e-07
37,51,-168.1213,52.2667,2.8,-168.336,52.24,5.4,14.913201,1.9881321e-07
33,40,-168.241,52.067,3.5,-167.918,52.303,2.6,34.257023,1.9826528e-07
31,37,-167.8896,52.3179,2.8,-168.1213,52.2667,2.8,16.754932,1.9798107e-07
39,56,-168.0958,52.1608,2.9,-168.274,52.065,3.5,16.172426,1.9793877e-07
11,28,-168.294,52.251,4.7,-168.15,52.189,4.4,11.989766,1.9787673e-07
37,50,-168.1213,52.2667,2.8,-168.1298,52.2732,2.5,0.92569804,1.975516e-07
18,30,-167.9847,52.3177,2.7,-168.172,52.146,3.5,22.961254,1.9663194e-07
3,27,-168.1284,52.145,3.0,-167.9245,52.3018,3.0,22.291092,1.9639556e-07
37,49,-168.1213,52.2667,2.8,-168.268,52.256,2.5,10.054754,1.9618949e-07
19,31,-168.0041,52.2865,3.1,-167.8896,52.3179,2.8,8.532536,1.9615175e-07
16,29,-168.0864,52.2636,2.7,-168.015,52.3227,2.9,8.171019,1.9611655e-07
4,27,-168.1641,52.2193,3.1,-167.9245,52.3018,3.0,18.71022,1.9602093e-07
38,52,-168.105,52.258,3.2,-167.989,52.255,2.6,7.902639,1.9574016e-07
39,55,-168.0958,52.1608,2.9,-168.203,52.302,3.5,17.315123,1.9452743e-07
17,29,-168.0734,52.3923,2.5,-168.015,52.3227,2.9,8.696182,1.9402384e-07
0,26,-168.07,52.362,4.7,-167.949,52.34,3.3,8.574719,1.936868e-07
39,54,-168.0958,52.1608,2.9,-168.108,52.275,2.9,12.72563,1.9338044e-07
37,48,-168.1213,52.2667,2.8,-168.298,52.192,2.6,14.622712,1.9326785e-07
37,47,-168.1213,52.2667,2.8,-168.154,52.086,2.8,20.216265,1.924234e-07
